temperature,humidity,wind_speed,wind_direction,cloud_cover,precipitation
24.894404171603497,76.50248670688657,4.202204633600238,173.7781377821342,36.17924986763862,0.0
25.317866482325446,72.0484464182629,3.893333818201916,186.77178013530389,54.5917034109559,0.0
28.350841995727468,73.56891850176514,4.447224495356547,182.78331399581424,46.04524970011883,1.4882791656741916
31.00554866865156,79.69545191972634,4.963683784427758,169.33734013652457,65.46678779167253,3.7064807781594773
29.758669308030747,83.74775067515623,5.544108964462917,189.94392035127186,53.7875556188256,1.2929430156594446
31.21421731085931,83.1744642660252,4.995263169276448,183.2481483369023,75.15717816412729,3.021837263792892
31.291653228015804,80.17098214399012,5.925576454290258,168.34845715272732,50.33908046252563,1.5912196989358967
32.10433145322658,77.30220709017495,6.787436537460824,191.41433834141745,58.82324254813182,0.10583202585054652
26.941398978082876,80.85808127360565,7.834702933624746,198.73918673120414,66.2579630370283,2.5132803965907975
28.621812364708145,78.25451701604526,6.468010674724553,191.2707637903281,54.90260549048907,2.2286228946346163
27.697870848015317,79.27424956539173,6.173087382916809,178.09038002623257,50.73607551635961,0.0
24.785518160918514,71.34908843772942,4.710417559719394,176.18852776294577,49.065182987517325,0.0
26.17203812490434,69.30112944569797,6.041727106069071,184.63331347765535,42.41886299037799,0.0
26.201997324377544,74.51409486078327,4.258218053927555,169.91510032093797,35.55444768285018,0.0
23.245215915991988,58.52313798305488,4.3473451632670175,164.4924956306266,28.8971702222045,0.0
21.561437200992998,61.92901126041453,3.00030960561818,174.1257542458048,43.13718028731248,0.0
21.661387020016512,63.83908818585982,3.256224317745567,188.67553564200998,53.81153723940315,0.0
19.985994924714465,63.13221682431584,5.186285809278791,185.52008467618614,18.417351495320457,0.0
19.31507991095797,57.62876968413008,4.001675463522174,173.42946593784345,19.591754250567206,0.0
19.777566281769,58.9023984705069,2.7233945335635976,175.03894061552893,42.49223951977203,0.0
24.216091035946285,66.97318395644268,3.883326370943434,178.08581017525123,42.251128633966665,0.0
16.74001075443709,65.2914376036059,1.2886489748963896,166.44892984759366,58.40807601777569,0.0
24.386945098808205,67.42931903712376,5.366762766854405,181.95369022857494,37.11764666303181,0.0
23.268320850610724,63.45724966885341,5.050917879357359,172.60750829659855,31.289883130087617,1.228647011598187
23.906909185723595,68.59588540378915,5.347574746291702,173.59323300618243,49.87681994533807,0.0
25.957576205044806,79.32909065874298,3.4108055014511374,194.0813575519675,51.30662514672159,0.45310488499717483
30.004609590635447,80.74504625019922,6.140747355918924,186.32356175131096,67.33127630453617,0.5806608354737388
28.494905746097153,75.51312832109033,5.734917173357352,200.3377527484304,63.160675616016576,0.21040760424094795
28.79518192782758,73.38492916964796,7.443628340507344,201.8789330684012,60.62489189542206,2.2997111406865245
27.737292908548174,84.07728068449575,4.156876992557585,183.51860518619597,58.24109939570541,0.6415941418036522
27.36210856654351,77.74452673607999,7.300383752664932,179.45773940039925,62.12801369259747,2.656728471269729
30.730466236209306,85.39630678466546,4.021361204897157,175.67215008085765,55.57211437042428,0.9945152521850609
24.11770357368188,76.40876791806743,5.994941154571738,201.28582696871433,51.89156167473036,1.0980411095223603
29.72064579703265,80.75714928444137,5.817074657443779,195.22325469637298,67.3682878861334,2.7572761576607983
25.678203951368477,73.29953327468247,5.110559710701468,203.76420780403842,49.6657589857833,2.2044603676159524
25.423125569419426,69.00996218524688,4.026984143708995,188.92741858141866,30.42319285817815,0.6392298319118802
27.184841212945734,65.8056884149349,5.251386518871303,182.32874786707086,47.10050039612008,0.7595059611066624
23.142964524168047,73.2886621411177,4.990569316590186,190.9015173591339,48.100558050109285,0.0
20.94576207601981,59.773638510331054,4.386677838350446,176.6210545169804,30.50007241256943,0.0
23.761570406116316,61.80725486266314,3.5724992857627145,159.6276783065148,73.3085419993227,0.0
22.347113641495884,59.22483735129488,4.0398814083052255,160.07967931438014,28.738424185946123,0.0
17.447211937468477,58.63712629338614,5.147429068214385,153.43837147863601,47.19658223099972,0.0
22.288962863348516,64.85355095609081,4.467819682952574,157.04916831121668,30.744988200670193,0.0
17.987349550413242,64.68253272489557,2.906435754416444,145.98083940056466,38.402202051838245,0.0
21.083426100896176,57.093056978055806,1.494542541081513,163.85514873770416,33.58004323946651,0.0
21.31448903478244,63.995385486301416,4.8511439789982775,175.19627272146883,39.81937583069061,0.35449164446983783
21.364505995073646,62.86561086814025,4.151682777576786,180.7891127303911,55.84410819607434,0.0
26.65645767033031,68.5795168144155,4.528625267868577,174.77813375162958,44.87367893253007,0.19924891652765758
26.864571226557636,65.06671856211301,4.302006184231907,191.59909851367965,45.46436256491733,0.0
29.690905649161444,83.2190846332764,5.550697852704195,199.50826089842258,53.640231593751054,1.362158011836569
30.78636849301423,82.14595933322782,6.989268918212381,177.04381758627167,60.831482509977874,0.15939263109158297
29.114003202930636,76.53203201978795,6.582946993154717,188.17506929558698,62.88451611349634,1.5184351022046256
30.278888135426488,74.81502401059572,5.02072585280096,183.11865073448692,57.74716565761986,1.2543057501454133
29.563442301563725,84.49682048555553,6.798125208689908,212.82761814896867,66.06285289374553,1.6180251435504167
27.464039734050424,87.06632446121334,4.967773487986114,200.48949335525455,44.24560356009308,2.4847646816242848
27.34026021460354,81.29194461930292,5.689338825453919,196.34290619447518,55.73133491690999,0.0241812832616195
29.86095465516881,80.12366041338744,8.308271269028722,189.43114850471528,72.26857985734243,0.41147403345451083
32.15473776475232,81.11964195155532,5.3864922796622645,190.41212359673526,74.63794343327197,2.367068218097595
27.169774896393868,74.15811035299896,4.4827002019395845,192.70010029991482,45.521040195900156,1.865645502546097
26.466459817476494,69.04250865830208,5.882050956185304,188.76156841432348,64.87911392324982,1.6132061506150661
23.761404933803824,70.6974153869032,4.687497062331095,170.46048934492578,34.04008363858334,0.0
23.146397192111085,69.1645909057473,4.901125302568121,185.77963784339858,50.30096427259676,0.6932477857401176
22.30318679203808,67.88969246211725,4.706111480417961,179.2825334487425,37.666643504590034,0.0
23.144849370355004,52.75781768581383,2.613386890856369,184.73203174194995,43.98274315000546,0.0
20.82363212976162,62.75334096505281,3.4784806125084553,162.95952475955957,44.472472433557655,0.004067531172857741
20.902839260029598,58.65640751283479,4.825875327171083,176.52223081487563,42.813368411155295,0.0
21.743258271472683,67.1014083200998,6.637836081377355,172.1194647370249,37.789979774217365,0.0
23.59898880115058,59.56688835579577,5.4574268144705576,167.87257222614187,42.9990956600009,0.0
20.76737440547153,60.195434038719384,3.457719770485338,156.96401604128675,66.74007282987385,0.0
22.075243776106905,59.07549183245577,5.806428265051927,177.11043421757788,37.71903176981345,0.0
23.767454609677053,74.44354512079205,3.51427331522835,167.3785842168565,47.7932621915947,0.0
23.90795089730348,71.23950149636282,6.652478101089881,161.80653501176494,50.411889323203624,0.3055396926543828
28.94183670174707,74.04935760955777,4.250316158490599,199.9389971484236,42.16377360501238,1.2261456972458715
27.818051763737127,81.55923351562794,6.598864083911906,175.98878898715043,60.46042735733263,1.2285804370044597
24.564668511108643,75.37772566729646,3.220004522765846,173.15501310759072,65.1498426319465,0.0
27.22803251201229,70.05276405291647,7.694152799090095,207.94607525892945,46.16656673682254,2.9126937547650904
28.451587496072747,83.29613930917075,4.99102295613885,183.01779709295624,63.87162283111429,2.277565322612178
31.76810960535745,81.5244851081139,5.600511014651297,210.77950139874747,51.41985918053672,2.2032332630754023
31.76728150333173,79.99569697568495,6.250274385252524,199.2651373812329,72.11675997240955,2.4969837712901763
28.633516773703505,70.87601756156155,5.4357222637503835,188.26251302863625,72.7186328705063,2.265699719999804
33.21255759763753,79.0365480995205,6.997383887239387,206.11858101042162,59.81097178930366,2.089098783079105
28.845955811366736,74.60575065230765,6.3835801320192695,195.76761205981404,60.759819112784,2.1885613182824533
28.496074774045965,76.93048600378542,5.507493907638941,203.86097144143147,47.991418240165416,1.4582397064926578
25.711401387091602,72.12381182477537,5.724641121698294,182.5125528753529,53.99728538853799,3.5548355814675263
22.249198132864063,69.51445212740241,4.505785276860225,180.05518498657122,51.35178935292617,1.0526935446473118
21.272191640261937,71.05978696647642,3.7291049724934924,178.26880642471252,37.01154593240813,0.0
25.81509245381476,69.28561072310315,3.8613010847193805,185.41100944809827,33.238014022035216,0.0
22.433358465679888,62.40238905930677,2.0256588167546172,154.45874480158813,23.590929090499493,0.0
23.143384361157036,62.01020858777772,4.653809318924563,167.97290067388656,29.104637974102424,0.0
18.96258912501552,64.70469911831927,2.5032731712936513,179.27250608299974,43.04253637560867,0.0
20.457781501442184,54.36207779384613,5.378036761797091,161.95312423017276,53.86221141839888,0.0
23.000887876679617,54.86504004322412,4.333446885294553,142.17956909908347,31.061888849088493,0.0
20.18432727027812,66.41373766114292,5.1543476531031756,174.94672993430112,57.219964720788354,0.0
23.266586121729766,64.34801378943042,5.3203058382051305,166.51436603946914,52.76238890754898,0.0
25.796801135204376,77.77658511062384,3.411181400366002,171.9222663431101,43.200036042790664,0.0
22.478485742293962,72.94894309970381,2.883612497856699,168.38983593829457,40.47840904677908,0.0
30.238800236994845,72.52750718746375,4.569622781650727,175.10222929377463,47.96481505990528,0.0
28.813339031018383,75.38053512744507,3.745233685731979,179.8090064186192,70.9050352159114,1.6485523112084945
26.572697721423555,72.10215435132808,5.18779486686227,182.75609554970222,76.37815584046787,2.040306388701601
28.920412559815837,83.8966579246136,5.915449423054846,191.01656296406094,66.83238291076941,0.7543410359237215
31.268307122328686,88.40719919798201,4.824352514228724,196.5582977335306,66.14149683410155,0.5040640404403398
29.699993038941244,78.05394415779844,6.859566086875892,177.98076587707638,47.97013494292348,3.023171435064944
31.36722187325007,71.45867425511912,5.222344282826295,198.31054918206732,77.4108391126872,1.6894363891165207
35.142180124176384,84.9578284648948,4.6765909761234905,185.6177796361805,62.042337487212436,2.1858238940840202
26.279811759914697,75.22259283562404,4.631382229955321,198.56759309744064,52.94419771767742,2.5991475620603497
32.315458846979006,79.68716208636557,5.50772856304323,194.5852560833654,40.30620102662492,1.9916592763022818
27.619890967726555,78.49210387040053,6.718120727077895,190.8886226484665,55.92401969360496,1.4219956461033412
